"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","7627","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldThrowException_whenAppsListFails","listFrontendEndpoints_shouldThrowException_whenAppsListFails()",""
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","11","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Empty manifests array",""
"passed","Wed Dec 17 10:12:42 UTC 2025","Wed Dec 17 10:12:42 UTC 2025","11","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldUseCachedTokenWhenValid","getArgoCDToken_shouldUseCachedTokenWhenValid()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","27","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","getInsuranceConfigurations_ByUser_shouldReturnEmptyInitially","getInsuranceConfigurations_ByUser_shouldReturnEmptyInitially()",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","20","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldSkipInvalidEntrypoints","listFrontendEndpoints_shouldSkipInvalidEntrypoints()",""
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","12","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Non-array manifests field",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","67","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldUpdateFieldsAndTimestamp","updateInsuranceConfiguration_shouldUpdateFieldsAndTimestamp()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","15","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldFailValidation_whenQuoteZero","createInsuranceConfiguration_shouldFailValidation_whenQuoteZero()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","99","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","getInsuranceConfigurationById_shouldThrowNotFound_WhenMissing","getInsuranceConfigurationById_shouldThrowNotFound_WhenMissing()",""
"passed","Wed Dec 17 10:12:22 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","5410","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldContinueProcessing_whenOneAppFails","listFrontendEndpoints_shouldContinueProcessing_whenOneAppFails()",""
