"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 16 10:10:00 UTC 2025","Tue Dec 16 10:10:00 UTC 2025","16","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowRuntimeWhenSavingRecordFails","shouldThrowRuntimeWhenSavingRecordFails()",""
"passed","Tue Dec 16 10:10:00 UTC 2025","Tue Dec 16 10:10:00 UTC 2025","24","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldCreateWhenNoPreviousRecordExists","shouldCreateWhenNoPreviousRecordExists()",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","8","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldFilterByNamePrefix","listFrontendEndpoints_shouldFilterByNamePrefix()",""
"passed","Tue Dec 16 10:10:25 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","3","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","deleteInsuranceConfiguration_DeletesEntity","deleteInsuranceConfiguration_DeletesEntity()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","25","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldFindEntrypointsInSpecTemplate","listFrontendEndpoints_shouldFindEntrypointsInSpecTemplate()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","105","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","deleteInsuranceConfiguration_shouldThrowNotFound_WhenMissing","deleteInsuranceConfiguration_shouldThrowNotFound_WhenMissing()",""
"passed","Tue Dec 16 10:10:25 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","5","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","checkOwnership","checkOwnership()",""
"passed","Tue Dec 16 10:10:00 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","8617","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldContinueProcessing_whenOneAppFails","listFrontendEndpoints_shouldContinueProcessing_whenOneAppFails()",""
"passed","Tue Dec 16 10:10:25 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","2","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","updateInsuranceConfiguration_ThrowsWhenNotFound","updateInsuranceConfiguration_ThrowsWhenNotFound()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Manifest with empty entrypoints array",""
"passed","Tue Dec 16 10:10:26 UTC 2025","Tue Dec 16 10:10:26 UTC 2025","8","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","updateInsuranceConfiguration_ReturnsUpdatedDto","updateInsuranceConfiguration_ReturnsUpdatedDto()",""
"passed","Tue Dec 16 10:10:25 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","4","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","getInsuranceConfigurations_ByUser_ReturnsList","getInsuranceConfigurations_ByUser_ReturnsList()",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","11","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleMultipleEntrypoints","listFrontendEndpoints_shouldHandleMultipleEntrypoints()",""
"passed","Tue Dec 16 10:10:24 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","265","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","deleteInsuranceConfiguration_ThrowsWhenNotFound","deleteInsuranceConfiguration_ThrowsWhenNotFound()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","28","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","getInsuranceConfigurations_ByUser_shouldReturnEmptyInitially","getInsuranceConfigurations_ByUser_shouldReturnEmptyInitially()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","17","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldFailValidation_whenQuoteZero","createInsuranceConfiguration_shouldFailValidation_whenQuoteZero()",""
"passed","Tue Dec 16 10:10:26 UTC 2025","Tue Dec 16 10:10:26 UTC 2025","75","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","shouldReturn400WhenIdempotencyKeyMissing","shouldReturn400WhenIdempotencyKeyMissing()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:40 UTC 2025","107","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","12","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Empty manifests array",""
"passed","Tue Dec 16 10:10:00 UTC 2025","Tue Dec 16 10:10:00 UTC 2025","19","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowConflictWhenDifferentRawData","shouldThrowConflictWhenDifferentRawData()",""
"passed","Tue Dec 16 10:10:26 UTC 2025","Tue Dec 16 10:10:26 UTC 2025","23","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","createInsuranceConfiguration_ValidationError_Returns400","createInsuranceConfiguration_ValidationError_Returns400()",""
"passed","Tue Dec 16 10:10:27 UTC 2025","Tue Dec 16 10:10:27 UTC 2025","13","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","whenAccessProtectedEndpointsWithoutAuth_thenUnauthorized","whenAccessProtectedEndpointsWithoutAuth_thenUnauthorized()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","23","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Malformed manifest JSON",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldAuthenticateAndReturnToken","getArgoCDToken_shouldAuthenticateAndReturnToken()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","12","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Manifest with missing annotations",""
"passed","Tue Dec 16 10:10:26 UTC 2025","Tue Dec 16 10:10:26 UTC 2025","7","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","deleteInsuranceConfiguration_NotFound_Returns404","deleteInsuranceConfiguration_NotFound_Returns404()",""
"passed","Tue Dec 16 10:10:26 UTC 2025","Tue Dec 16 10:10:26 UTC 2025","14","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","getInsuranceConfigurationById_InvalidType_Returns400","getInsuranceConfigurationById_InvalidType_Returns400()",""
"passed","Tue Dec 16 10:09:57 UTC 2025","Tue Dec 16 10:09:58 UTC 2025","849","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","shouldCreateTtlIndexOnField","shouldCreateTtlIndexOnField(String, int) [1] indexName=insurance_configurations, expectedExpireSeconds=2592000",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","19","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldReturnEmptyList_whenNoApplicationsFound","listFrontendEndpoints_shouldReturnEmptyList_whenNoApplicationsFound()",""
"passed","Tue Dec 16 10:10:22 UTC 2025","Tue Dec 16 10:10:22 UTC 2025","11","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldUseCachedTokenWhenValid","getArgoCDToken_shouldUseCachedTokenWhenValid()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","5696","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldThrowException_whenAppsListFails","listFrontendEndpoints_shouldThrowException_whenAppsListFails()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","107","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","deleteInsuranceConfiguration_shouldDeleteEntity","deleteInsuranceConfiguration_shouldDeleteEntity()",""
